generation,leftchild,rightchild,abstime,betainit,betashift
5136000,Carex_obnupta|CAL|spm00001105,NA,33.401,1.38362,-0.0225538
5136000,Carex_tenuiculmis|NZS|NCBI_AK_311164,NA,31.511,1.81709,0.000361552
5136000,Carex_longipes|EHM|spm00005772,NA,29.0765,0.547723,-0.0284712
5136000,Carex_argunensis|KHA|spm00006472,NA,29.5753,0.239042,-0.0560771
5136000,Carex_rupestris|FRA|spm00005213,NA,31.9124,0.292339,-0.0256693
5137000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,425.285,0.136804
5137000,Carex_buxbaumii|ASK|spm00000765,NA,34.0065,4.53935,0.0844317
5137000,Carex_macrandrolepis|KOR|spm00000337,NA,31.639,0.506206,0.0149761
5137000,Carex_ludwigii|NAT|spm00003207,NA,31.5607,1.15793,-0.0371895
5138000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,428.375,0.119266
5138000,Carex_frankii|ALA|spm00000939,NA,32.7886,1.48241,0.0106601
5138000,Carex_phacota|KOR|spm00000344,NA,31.2355,0.491095,-0.0312045
5138000,Carex_macrocephala|ASK|spm00001434,NA,32.7356,1.60938,0.0154703
5138000,Carex_kirkii||spm00004417,NA,33.9251,0.137005,-0.00895587
5139000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,409.715,0.119266
5140000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,403.21,0.139472
5140000,Carex_tenuiculmis|NZS|NCBI_AK_311164,NA,30.6711,0.756106,-0.0148166
5141000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,437.792,0.144158
5141000,Carex_orestera|CAL|spm00008033,NA,33.9995,1.26801,0.0417528
5141000,Carex_buxbaumii|ASK|spm00000765,NA,33.8625,7.21177,0.0844317
5141000,Carex_microcarpa|COR|spm00007912,Carex_bequaertii_ssp_bequaertii|KEN|spm00000176,32.4823,0.0792222,0.0113953
5141000,Carex_phacota|KOR|spm00000344,NA,31.9416,0.698151,-0.0312045
5141000,Carex_macrandrolepis|KOR|spm00000337,NA,29.7771,0.443798,0.0149761
5141000,Carex_dioica|SWE|spm00004523,NA,33.8754,0.56704,0.0204491
5141000,Carex_tenuiflora|MAN|spm00001313,NA,32.9438,1.31784,0.0268381
5141000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,30.6679,1.13483,0.0566217
5141000,Carex_macrocephala|ASK|spm00001434,NA,33.6604,1.6267,0.0154703
5141000,Carex_cercostachys|EHM|spm00005901,NA,32.9334,1.18161,-0.0260905
5141000,Carex_bonatiana|EHM|spm00005907,NA,20.7884,0.545696,-0.0343971
5141000,Carex_distachya|SPA|spm00000588,NA,27.2454,0.255961,0.0191382
5141000,Carex_satsumensis|TAI|spm00005838,NA,18.7696,0.22942,0.0557544
5142000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,403.86,0.108172
5142000,Carex_pendula|FRA|spm00007935,NA,32.5384,0.610136,0.0196689
5143000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,419.403,0.108172
5143000,Carex_cinerascens|CHM|spm00004514,NA,34.0641,0.08914,0.10139
5143000,Carex_gracilescens|KTY|spm00000927,NA,33.4152,0.115143,-0.0676456
5143000,Carex_appropinquata|GER|spm00002248,NA,28.2977,2.69148,0.0106882
5144000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,419.403,0.108172
5144000,Carex_cinerascens|CHM|spm00004514,NA,33.8798,0.155045,0.10139
5144000,Carex_longipes|EHM|spm00005772,NA,28.7151,0.614502,-0.0331265
5144000,Carex_bonatiana|EHM|spm00005907,NA,23.04,2.26399,0.0106882
5144000,Carex_aucklandica||spm00004410,NA,33.7058,1.65428,-0.0498703
5145000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,391.586,0.108172
5145000,Carex_stylosa|NFL|spm00001490,NA,32.5766,0.701477,0.0147575
5145000,Carex_glacialis|NFL|spm00001488,NA,34.0881,0.0366111,0.0279334
5145000,Carex_traiziscana|JAP|spm00006095,NA,33.026,1.6983,-0.00220067
5145000,Carex_leporina|WIS|spm00001780,NA,33.7956,3.08092,-0.0260883
5145000,Carex_bonatiana|EHM|spm00005907,NA,22.6433,2.52818,0.0106882
5145000,Carex_capensis|CPP|spm00003263,NA,26.5265,0.502933,-0.0261802
5145000,Carex_capensis|CPP|spm00003263,NA,32.3297,0.3373,-0.0858002
5145000,Carex_baldensis|SWI|spm00005242,NA,25.1081,0.467856,-0.0122461
5146000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,391.586,0.108172
5146000,Carex_lowei|MDR|spm00002858,NA,33.7024,1.32252,-0.041177
5146000,Carex_capensis|CPP|spm00003263,NA,26.5265,0.217333,-0.0490388
5146000,Carex_baldensis|SWI|spm00005242,NA,25.0964,0.43143,-0.0122461
5147000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,391.586,0.108172
5148000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,390.869,0.203916
5148000,Carex_ciliatomarginata|CH|NCBI_Jin_2300,NA,33.8551,1.60794,0.036265
5149000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,390.869,0.115711
5149000,Carex_insignis|EHM|spm00005755,NA,33.8389,0.86831,-0.114804
5149000,Carex_nubigena|CHC|spm00003362,NA,30.4468,0.657273,0.0301398
5149000,Carex_arctogena|CAL|NCBI_CAL_55,Carex_capitata|KRA|spm00002036,31.8189,0.740672,-0.0406411
5150000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,390.869,0.115711
5150000,Carex_arctogena|CAL|NCBI_CAL_55,Carex_capitata|KRA|spm00002036,31.8189,0.56147,0.0491807
5151000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,390.869,0.115711
5151000,Carex_lenta|KOR|NCBI_Jung_2368,NA,31.5422,3.01862,-0.0825544
5151000,Carex_arctogena|CAL|NCBI_CAL_55,Carex_capitata|KRA|spm00002036,31.4723,0.390905,-0.00331257
5151000,Carex_appropinquata|GER|spm00002248,NA,32.5978,1.18777,-0.0843581
5152000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,398.473,0.115711
5152000,Carex_makinoensis|JAP|spm00006665,NA,31.4974,0.793593,0.127989
5152000,Carex_hitchcockiana|KTY|spm00000657,NA,33.4337,1.92,-0.0843581
5152000,Carex_arctogena|CAL|NCBI_CAL_55,Carex_capitata|KRA|spm00002036,31.4833,0.84574,-0.00331257
5153000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,398.473,0.115711
5153000,Carex_divisa|MRY|spm00002064,NA,33.5537,2.20619,0.0230106
5153000,Carex_arctogena|CAL|NCBI_CAL_55,Carex_capitata|KRA|spm00002036,31.4958,0.310478,-0.00331257
5153000,Carex_cumulata|ILL|spm00000871,NA,34.1747,1.4509,-0.0269467
5153000,Carex_obtusata|MAN|spm00001107,NA,29.7116,0.434807,-0.0172872
5153000,Carex_distachya|SPA|spm00000588,NA,30.9427,0.467866,0.0936106
5154000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,400.161,0.115711
5154000,Carex_torreyi|COL|spm00001708,NA,34.126,0.709837,-0.092911
5154000,Carex_scabrata|QUE|NCBI_Waterway_3706,NA,31.9126,1.69793,-0.0141704
5154000,Carex_pedunculata|MAS|spm00001147,NA,33.3565,3.11693,-0.0567352
5154000,Carex_brunnea|CHC|spm00007866,NA,28.5957,1.22819,-0.0950262
5154000,Carex_nervina|CAL|spm00001840,NA,32.6526,0.372858,-0.00499105
5154000,Carex_arctogena|CAL|NCBI_CAL_55,Carex_capitata|KRA|spm00002036,31.4958,0.158446,-0.00331257
5154000,Carex_perdensa|NAT|spm00003218,NA,32.79,4.79902,-0.00321338
5154000,Carex_distachya|SPA|spm00000588,NA,28.6946,0.530282,0.0980464
5154000,Carex_satsumensis|TAI|spm00005838,NA,6.6869,1.44974,-0.019505
5155000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,400.161,0.115711
5155000,Carex_filipes|JAP|NCBI_Waterway_3666,NA,33.7911,0.153897,-0.030059
5155000,Carex_arctogena|CAL|NCBI_CAL_55,Carex_capitata|KRA|spm00002036,31.4958,0.227769,-0.00331257
5155000,Carex_satsumensis|TAI|spm00005838,NA,5.42706,2.1692,-0.019505
5156000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,400.161,0.115711
5156000,Carex_perraudieriana|CNY|spm00004346,NA,33.3484,0.997373,0.0578747
5156000,Carex_brunnea|CHC|spm00007866,NA,33.3886,1.49909,-0.0318835
5156000,Carex_arctogena|CAL|NCBI_CAL_55,Carex_capitata|KRA|spm00002036,31.5874,0.512848,-0.00331257
5156000,Carex_satsumensis|TAI|spm00005838,NA,5.35034,1.45802,-0.019505
5157000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,407.96,0.115711
5157000,Carex_ouachitana|WAS|spm00001538,NA,33.7914,1.57446,0.0312369
5157000,Carex_pedunculata|MAS|spm00001147,NA,33.4082,1.52212,0.00165313
5157000,Carex_liparocarpos_ssp_liparocarpos|SPA|spm00000556,NA,31.8643,0.565838,-0.138327
5157000,Carex_paniculata_ssp_lusitanica|SPA|spm00002563,NA,33.4617,0.414405,-0.00266441
5157000,Carex_leptopoda|BRC|spm00001399,NA,33.8242,1.51421,0.0267843
5157000,Carex_arctogena|CAL|NCBI_CAL_55,Carex_capitata|KRA|spm00002036,31.5731,1.35523,-0.00331257
5157000,Carex_schweickerdtii|NAT|spm00007770,NA,33.5,2.34246,-0.000823867
5157000,Carex_satsumensis|TAI|spm00005838,NA,5.35034,0.740011,-0.0803191
5157000,Carex_kwangsiensis|CH|NCBI_Liuo_2555,NA,29.7351,1.44832,-0.00628163
5158000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,383.219,0.115711
5158000,Carex_acuta|ITA|spm00003084,NA,34.0587,0.0873454,0.0475546
5158000,Carex_ouachitana|WAS|spm00001538,NA,33.3573,1.83427,0.0312369
5158000,Carex_durieui|SPA|spm00004386,NA,31.3391,0.399372,0.0126546
5158000,Carex_acaulis|CLS|spm00000518,NA,32.9195,0.0167167,-0.0179362
5158000,Carex_fulvorubescens|JAP|spm00006431,NA,31.7215,0.566811,-0.0180832
5158000,Carex_liparocarpos_ssp_liparocarpos|SPA|spm00000556,NA,31.9618,0.565838,-0.138327
5158000,Carex_longipes|EHM|spm00005772,NA,33.404,0.254671,-0.0975498
5158000,Carex_breviscapa|VIE|spm00007865,NA,33.7358,0.27082,0.076604
5158000,Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328,NA,30.3615,1.611,-0.0224882
5158000,Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328,NA,32.034,0.958302,-0.0013404
5158000,Carex_willdenowii|KTY|spm00000624,NA,32.5467,0.706175,-0.0317641
5158000,Carex_arctogena|CAL|NCBI_CAL_55,Carex_capitata|KRA|spm00002036,31.5731,1.84077,-0.00331257
5158000,Carex_bonatiana|EHM|spm00005907,NA,24.3043,0.765695,0.0850952
5158000,Carex_schweickerdtii|NAT|spm00007770,NA,34.0994,3.18673,-0.000823867
5158000,Carex_phyllostachys|TUR|spm00005164,NA,29.9017,0.452054,-0.0202347
5158000,Carex_bostrychostigma|JAP|spm00003784,NA,26.1876,0.680787,0.088283
5158000,Carex_satsumensis|TAI|spm00005838,NA,6.47231,1.00863,-0.0803191
5158000,Carex_kwangsiensis|CH|NCBI_Liuo_2555,NA,29.894,2.4955,-0.00628163
5159000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,393.637,0.150058
5159000,Carex_acuta|ITA|spm00003084,NA,34.0587,0.0873454,0.0475546
5159000,Carex_vesicata||NCBI_AUTHOR_Shekhovtsov_614,NA,34.0917,1.72366,-0.0209476
5159000,Carex_panicea|MAI|spm00001906,NA,29.7619,1.77314,0.0368453
5159000,Carex_acaulis|CLS|spm00000518,NA,33.017,0.0180193,-0.0179362
5159000,Carex_breviscapa|VIE|spm00007865,NA,33.7358,0.293839,-0.138327
5159000,Carex_leptopoda|BRC|spm00001399,NA,34.0116,0.726536,-0.00936529
5159000,Carex_sychnocephala|ONT|spm00001900,NA,33.9385,1.57467,-0.0393024
5159000,Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328,NA,30.3615,1.63985,-0.0224882
5159000,Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328,NA,32.9878,2.26229,-0.0013404
5159000,Carex_bonatiana|EHM|spm00005907,NA,24.2057,0.765695,0.0850952
5159000,Carex_bostrychostigma|JAP|spm00003784,NA,27.3787,1.66619,-0.0578169
5159000,Carex_kwangsiensis|CH|NCBI_Liuo_2555,NA,29.3631,2.67286,-0.00628163
5160000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,393.637,0.150058
5160000,Carex_durieui|SPA|spm00004386,NA,28.4333,1.83915,0.0694497
5160000,Carex_acaulis|CLS|spm00000518,NA,33.7654,0.0180193,-0.0179362
5160000,Carex_tomentosa|SPA|spm00000568,NA,26.5355,2.19169,-0.0236374
5160000,Carex_mitrata_var_mitrata|CHS|spm00000085,NA,33.288,0.0277254,-0.029418
5160000,Carex_concinna|MAN|NCBI_Kuzmina_2468,NA,30.6864,1.7689,-0.0280642
5160000,Carex_assiniboinensis|MAN|spm00000722,NA,30.9171,0.390779,-0.000851704
5160000,Carex_tristachya_var_pocilliformis|KOR|spm00000352,NA,33.2559,0.941222,0.0686138
5160000,Carex_remota|YUG|spm00006118,NA,32.8098,0.794654,0.00208094
5160000,Carex_leptopoda|BRC|spm00001399,NA,33.9998,0.527214,-0.0313814
5160000,Carex_sychnocephala|ONT|spm00001900,NA,33.4596,0.78005,-0.0393024
5160000,Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328,NA,33.9948,4.59288,0.0142233
5160000,Carex_gibba|CHH|spm00005244,NA,32.63,1.44388,0.0327739
5160000,Carex_distachya|SPA|spm00000588,NA,26.1741,1.63051,-0.00150672
5160000,Carex_bostrychostigma|JAP|spm00003784,NA,26.7871,0.775634,-0.0578169
5160000,Carex_siderosticta||spm00007900,NA,33.6762,1.25379,-0.0405094
5161000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,401.264,0.115711
5161000,Carex_atratiformis|ABT|spm00001751,NA,33.7104,1.13104,0.0359455
5161000,Carex_arnellii|SWE|spm00003783,NA,31.4864,0.655736,-0.0166641
5161000,Carex_vaginata|YUK|spm00001974,NA,33.9837,0.23347,0.0149692
5161000,Carex_glaucodea|INI|spm00001525,NA,33.9311,0.0311339,-0.0357815
5161000,Carex_concinna|MAN|NCBI_Kuzmina_2468,NA,30.8325,0.795031,-0.0182323
5161000,Carex_lenta|KOR|NCBI_Jung_2368,NA,32.3244,1.59402,-0.0365974
5161000,Carex_longipes|EHM|spm00005772,NA,22.2638,0.151732,0.0681809
5161000,Carex_duriuscula|ASK|spm00001653,NA,31.7486,0.779512,0.00903216
5161000,Carex_muricata_ssp_ashokae|IRN|spm00004581,NA,33.9245,0.600531,-0.0349743
5161000,Carex_foetida|SWI|spm00000565,NA,31.5048,1.02411,-0.0865296
5161000,Carex_leiorhyncha|KOR|spm00002471,NA,31.3409,0.824752,-0.0013404
5161000,Carex_arctogena|CAL|NCBI_CAL_55,NA,34.1424,1.89789,-0.00528901
5161000,Carex_arctogena|CAL|NCBI_CAL_55,Carex_capitata|KRA|spm00002036,31.6984,1.13652,0.0122511
5161000,Carex_obtusata|MAN|spm00001107,NA,31.2153,0.203349,-0.056982
5161000,Carex_pauciflora|ASK|spm00001142,NA,30.0665,1.44339,-0.0371945
5161000,Carex_filifolia_var_filifolia|CAL|spm00001432,NA,33.3252,1.53103,-0.0590059
5161000,Carex_leptalea|MIC|spm00001032,NA,27.0439,0.171882,-0.109843
5161000,Carex_parvula||spm00003656,NA,33.4957,2.23409,-0.0342895
5161000,Carex_distachya|SPA|spm00000588,NA,25.69,0.975089,-0.00150672
5161000,Carex_satsumensis|TAI|spm00005838,NA,5.88068,1.00863,-0.0803191
5162000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,402.041,0.164251
5162000,Carex_microcarpa|COR|spm00007912,Carex_bequaertii_ssp_bequaertii|KEN|spm00000176,32.43,0.288771,0.042937
5162000,Carex_impressinervia|MSI|spm00001784,NA,33.9286,0.549742,-0.0986508
5162000,Carex_ouachitana|WAS|spm00001538,NA,33.298,1.78778,0.0312369
5162000,Carex_panicea|MAI|spm00001906,NA,29.7619,1.77314,0.0368453
5162000,Carex_fulvorubescens|JAP|spm00006431,NA,31.7215,0.566811,-0.0180832
5162000,Carex_novaeangliae|MAI|spm00001061,NA,33.7243,0.332264,0.0113277
5162000,Carex_liparocarpos_ssp_liparocarpos|SPA|spm00000556,NA,31.8643,0.565838,-0.138327
5162000,Carex_assiniboinensis|MAN|spm00000722,NA,30.5113,0.201846,0.0140786
5162000,Carex_macrolepis|ITA|spm00000536,NA,33.1388,1.26354,0.0226368
5162000,Carex_brunnea|CHC|spm00007866,NA,33.1931,1.06877,-0.0318835
5162000,Carex_breviscapa|VIE|spm00007865,NA,33.7358,0.245362,-0.00266441
5162000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,29.8378,0.780111,0.00924276
5162000,Carex_deweyana_var_deweyana|MAN|spm00001039,NA,33.8899,2.11395,0.0390456
5162000,Carex_retroflexa|DEL|spm00001190,NA,31.9502,0.651022,0.013954
5162000,Carex_silicea|DEL|spm00001232,NA,33.8332,0.00487993,-0.0497217
5162000,Carex_sychnocephala|ONT|spm00001900,NA,33.9984,1.02894,-0.0393024
5162000,Carex_trachycarpa||spm00002713,NA,33.159,2.77964,0.00632603
5162000,Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328,NA,30.3615,1.611,-0.0224882
5162000,Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328,NA,31.8535,1.6954,-0.0013404
5162000,Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328,Carex_kaloides|NZ|NCBI_AUTHOR_Gardner_321,29.9316,2.41775,0.0317627
5162000,Carex_willdenowii|KTY|spm00000624,NA,33.6503,0.693749,-0.0317641
5162000,Carex_leptalea|MIC|spm00001032,NA,31.0099,2.0016,0.074532
5162000,Carex_bonatiana|EHM|spm00005907,NA,24.3043,0.765695,0.0850952
5162000,Carex_uhligii|NAT|spm00003194,Carex_schimperiana|NAT|spm00007800,31.8144,0.17082,0.0584117
5162000,Carex_burkei|CPP|spm00007785,Carex_killickii|NAT|spm00007793,29.8501,3.20914,-0.0238396
5162000,Carex_phyllostachys|TUR|spm00005164,NA,30.0003,0.452054,-0.0202347
5162000,Carex_phyllostachys|TUR|spm00005164,NA,31.0791,1.68195,0.0157466
5162000,Carex_bostrychostigma|JAP|spm00003784,NA,26.5559,0.632649,0.150589
5162000,Carex_bostrychostigma|JAP|spm00003784,NA,30.5448,0.977719,0.0606632
5162000,Carex_kwangsiensis|CH|NCBI_Liuo_2555,NA,30.2063,1.53532,-0.00628163
5163000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,414.268,0.150058
5163000,Carex_stylosa|NFL|spm00001490,NA,32.9408,0.869345,0.0159803
5163000,Carex_doniana|CHS|spm00000047,NA,33.5767,0.0498303,-0.0253541
5163000,Carex_arnellii|SWE|spm00003783,NA,31.5117,0.37999,-0.0166641
5163000,Carex_frigida|SPA|spm00000521,NA,32.4588,2.06123,0.0228206
5163000,Carex_conoidea|DEL|spm00001428,NA,32.4033,0.486458,-0.0469815
5163000,Carex_intumescens|MAI|spm00000975,NA,31.681,0.707178,0.0650854
5163000,Carex_longipes|EHM|spm00005772,NA,23.0256,1.87173,0.014119
5163000,Carex_densa|ORE|spm00001669,NA,33.5777,1.89598,-0.0508786
5163000,Carex_tenera|MAN|spm00001750,NA,34.019,0.724645,0.0858846
5163000,Carex_obtusata|MAN|spm00001107,NA,33.1381,1.15086,-0.056982
5163000,Carex_filifolia_var_filifolia|CAL|spm00001432,NA,25.2338,0.566644,-0.0080767
5163000,Carex_leptalea|MIC|spm00001032,NA,26.8278,0.182032,-0.109843
5164000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,414.781,0.150058
5164000,Carex_doniana|CHS|spm00000047,NA,33.5767,0.0584975,-0.0253541
5164000,Carex_arnellii|SWE|spm00003783,NA,32.2813,0.280912,-0.0166641
5164000,Carex_pudica|JAP|spm00006673,NA,30.4828,1.20655,-0.0375849
5164000,Carex_divisa|MRY|spm00002064,NA,31.117,0.0322175,-0.00251264
5164000,Carex_filifolia_var_filifolia|CAL|spm00001432,NA,24.427,0.329098,-0.0080767
5164000,Carex_leptalea|MIC|spm00001032,NA,27.9109,0.303323,-0.109843
5164000,Carex_lancea|CPP|spm00003764,NA,30.3077,1.44541,-0.0181696
5165000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,421.155,0.166914
5166000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,418.146,0.115711
5166000,Carex_tristachya_var_pocilliformis|KOR|spm00000352,NA,32.2565,0.175272,0.00449309
5166000,Carex_arctogena|CAL|NCBI_CAL_55,Carex_capitata|KRA|spm00002036,31.6958,0.759055,0.0363263
5166000,Carex_phyllostachys|TUR|spm00005164,NA,27.1053,0.715982,-0.0532084
5166000,Carex_pachygyna|JAP|spm00002558,NA,33.7195,1.76173,0.0522459
5167000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,418.146,0.115711
5167000,Carex_arctogena|CAL|NCBI_CAL_55,Carex_capitata|KRA|spm00002036,31.6658,0.668846,0.0363263
5167000,Carex_distachya|SPA|spm00000588,NA,23.6418,1.90398,-2.45223e-05
5167000,Carex_curvula_ssp_curvula|SPA|spm00003091,NA,31.4058,0.601074,0.0479483
5168000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,424.84,0.13272
5168000,Carex_obscura|CHT|spm00003376,NA,33.1966,1.78847,0.0769326
5168000,Carex_albula|NZ|NCBI_AUTHOR_Gardner_304,NA,33.6484,0.882358,-0.0601872
5168000,Carex_lenta|KOR|NCBI_Jung_2368,NA,31.4098,0.891891,0.0307669
5168000,Carex_longipes|EHM|spm00005772,NA,33.0494,0.187715,0.172755
5168000,Carex_cephalophora|MRY|spm00000828,NA,33.873,1.84856,0.022461
5168000,Carex_filifolia_var_filifolia|CAL|spm00001432,NA,26.0464,0.622323,-0.0080767
5168000,Carex_phyllostachys|TUR|spm00005164,NA,28.5644,0.436822,-0.0532084
5168000,Carex_distachya|SPA|spm00000588,NA,23.2158,1.40627,-2.45223e-05
5169000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,430.008,0.164251
5169000,Carex_planiculmis|KOR|NCBI_Jung_2377,NA,32.3901,0.745299,0.0527972
5169000,Carex_orestera|CAL|spm00008033,NA,33.3795,1.01405,0.00133366
5169000,Carex_microcarpa|COR|spm00007912,Carex_bequaertii_ssp_bequaertii|KEN|spm00000176,32.43,0.55051,0.0746588
5169000,Carex_peregrina|MDR|spm00000564,NA,28.5072,0.0814433,-0.0253541
5169000,Carex_conoidea|DEL|spm00001428,NA,31.9797,0.33182,-0.0469815
5169000,Carex_panicea|MAI|spm00001906,NA,30.8008,0.0987897,0.116654
5169000,Carex_ferruginea|SWI|spm00000531,NA,33.972,0.183903,0.0219547
5169000,Carex_firma|ITA|spm00000520,NA,30.9223,1.98401,0.00946487
5169000,Carex_reinii|JAP|spm00006675,NA,30.913,1.9283,-0.0172754
5169000,Carex_breviscapa|VIE|spm00007865,NA,32.8626,0.382167,-0.00266441
5169000,Carex_lenta|KOR|NCBI_Jung_2368,NA,30.9576,0.246987,0.0326657
5169000,Carex_lenta|KOR|NCBI_Jung_2368,NA,31.086,0.667127,0.0152596
5169000,Carex_longipes|EHM|spm00005772,NA,26.3202,2.1373,-0.00129526
5169000,Carex_remota|YUG|spm00006118,NA,31.2672,0.148503,0.0518859
5169000,Carex_planata|JAP|spm00005429,NA,33.838,1.61142,-0.0383931
5169000,Carex_divisa|MRY|spm00002064,NA,31.1181,0.0511507,-0.00775828
5169000,Carex_sectoides|NZ|NCBI_AUTHOR_Gardner_306,Carex_secta|NZ|NCBI_Waterway_3650,30.0812,0.694537,0.0333179
5169000,Carex_albata|JAP|spm00005254,NA,33.9758,0.279637,-0.0583425
5169000,Carex_healyi|NZN|spm00005107,NA,33.6475,0.736339,-0.0441164
5169000,Carex_pauciflora|ASK|spm00001142,NA,29.8882,0.0298255,0.0354466
5169000,Carex_colensoi|NZ|NCBI_AUTHOR_Gardner_328,Carex_kaloides|NZ|NCBI_AUTHOR_Gardner_321,30.0485,1.06591,-0.0224882
5169000,Carex_penalpina|NZS|NCBI_AUTHOR_Gardner_335,NA,33.8365,1.43764,0.00796173
5169000,Carex_phleoides_ssp_phleoides|CLC|spm00005103,NA,29.9489,0.247178,0.0127411
5169000,Carex_argunensis|KHA|spm00006472,NA,30.3938,0.792207,0.00514076
5169000,Carex_bonatiana|EHM|spm00005907,NA,25.3408,0.405013,0.0850952
5169000,Carex_burkei|CPP|spm00007785,Carex_killickii|NAT|spm00007793,29.994,1.92405,-0.0238396
5169000,Carex_distachya|SPA|spm00000588,NA,23.6128,0.393786,0.00457427
5169000,Carex_sempervirens_ssp_sempervirens|SWI|spm00000540,NA,34.0596,1.90858,-0.0452596
5169000,Carex_satsumensis|TAI|spm00005838,NA,28.5385,0.00146034,0.0119244
5169000,Carex_kwangsiensis|CH|NCBI_Liuo_2555,NA,32.1,0.0697278,-0.0909411
5170000,Carex_kiotensis|JAP|NCBI_AUTHOR_Senni_584,Carex_okamotoi|KOR|NCBI_Hoshino_2100,0,398.038,0.130983
